concept,slot,table,column,type,primary_key_position,nullable_in_sqlite,default,migration,implementation_status
AccessAssessment,oa_assessment_id,access_assessments_v2,assessment_id,TEXT,1,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_review_id,access_assessments_v2,review_id,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_candidate_id,access_assessments_v2,candidate_id,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_evidence_id,access_assessments_v2,evidence_id,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_full_text_url,access_assessments_v2,full_text_url,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_version_type,access_assessments_v2,version_type,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_host_type,access_assessments_v2,host_type,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_license_uri,access_assessments_v2,license_uri,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_rights_basis,access_assessments_v2,rights_basis,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_rights_evidence_url,access_assessments_v2,rights_evidence_url,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_access_status,access_assessments_v2,access_status,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_verification_method,access_assessments_v2,verification_method,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,oa_verified_at,access_assessments_v2,verified_at,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_attributed_to,access_assessments_v2,attributed_to,TEXT,0,False,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
AccessAssessment,v2_supersedes_id,access_assessments_v2,supersedes_id,TEXT,0,True,,curator-app/migrations/0002_open_access.sql,prepared_v2_not_runtime_verified
Agent,v2_agent_id,agents,agent_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Agent,v2_agent_type,agents,agent_type,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Agent,v2_display_name,agents,display_name,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Agent,v2_family_name,agents,family_name,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Agent,v2_given_name,agents,given_name,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_receipt_id,approval_receipts,receipt_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_proposal_id,approval_receipts,proposal_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_review_id,approval_receipts,review_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_candidate_id,approval_receipts,candidate_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_expected_version,approval_receipts,expected_version,INTEGER,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_payload_sha256,approval_receipts,payload_sha256,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_repository,approval_receipts,repository,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_pr_number,approval_receipts,pr_number,INTEGER,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_reviewed_commit,approval_receipts,reviewed_commit,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_human_login,approval_receipts,human_login,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_human_review_id,approval_receipts,human_review_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_approved_at,approval_receipts,approved_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
ApprovalReceipt,v2_imported_at,approval_receipts,imported_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_observation_id,assistant_observations,observation_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_review_id,assistant_observations,review_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_candidate_id,assistant_observations,candidate_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_model_id,assistant_observations,model_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_prompt_version,assistant_observations,prompt_version,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_protocol_version,assistant_observations,protocol_version,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_input_sha256,assistant_observations,input_sha256,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_output_json,assistant_observations,output_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_evidence_span_ids_json,assistant_observations,evidence_span_ids_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
AssistantRecommendation,v2_created_at,assistant_observations,created_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_identifier_id,bibliographic_identifiers,identifier_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_work_id,bibliographic_identifiers,work_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_expression_id,bibliographic_identifiers,expression_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_manifestation_id,bibliographic_identifiers,manifestation_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_agent_id,bibliographic_identifiers,agent_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_venue_id,bibliographic_identifiers,venue_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_scheme,bibliographic_identifiers,scheme,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_value,bibliographic_identifiers,value,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_source_url,bibliographic_identifiers,source_url,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_observed_at,bibliographic_identifiers,observed_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Identifier,v2_verification_status,bibliographic_identifiers,verification_status,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_citation_id,citation_relations,citation_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_citing_work_id,citation_relations,citing_work_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_cited_work_id,citation_relations,cited_work_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_expression_id,citation_relations,expression_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_source_url,citation_relations,source_url,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_locator,citation_relations,locator,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_observed_at,citation_relations,observed_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CitationRelation,v2_verification_status,citation_relations,verification_status,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_coding_id,coding_assertions_v2,coding_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_decision_id,coding_assertions_v2,decision_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_dimension,coding_assertions_v2,dimension,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_code,coding_assertions_v2,code,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_vocabulary_version,coding_assertions_v2,vocabulary_version,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_rationale,coding_assertions_v2,rationale,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_evidence_span_ids_json,coding_assertions_v2,evidence_span_ids_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CodingAssertion,v2_supersedes_id,coding_assertions_v2,supersedes_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_contribution_id,contributions,contribution_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_expression_id,contributions,expression_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_agent_id,contributions,agent_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_role,contributions,role,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_position,contributions,position,INTEGER,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_credit_role_uri,contributions,credit_role_uri,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_affiliation_id,contributions,affiliation_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
Contribution,v2_source_url,contributions,source_url,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CriterionAssessment,v2_decision_id,criterion_assessments,decision_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CriterionAssessment,v2_criterion_id,criterion_assessments,criterion_id,TEXT,2,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CriterionAssessment,v2_outcome,criterion_assessments,outcome,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CriterionAssessment,v2_rationale,criterion_assessments,rationale,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
CriterionAssessment,v2_evidence_span_ids_json,criterion_assessments,evidence_span_ids_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_proposal_id,decision_proposals,proposal_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_review_id,decision_proposals,review_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_candidate_id,decision_proposals,candidate_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_expected_version,decision_proposals,expected_version,INTEGER,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_protocol_version,decision_proposals,protocol_version,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_payload_json,decision_proposals,payload_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_payload_sha256,decision_proposals,payload_sha256,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_proposed_by,decision_proposals,proposed_by,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DecisionProposal,v2_created_at,decision_proposals,created_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_occurrence_id,discovery_occurrences,occurrence_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_review_id,discovery_occurrences,review_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_execution_id,discovery_occurrences,execution_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_candidate_id,discovery_occurrences,candidate_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_provider,discovery_occurrences,provider,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_source_url,discovery_occurrences,source_url,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_rank,discovery_occurrences,rank,INTEGER,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_metadata_json,discovery_occurrences,metadata_json,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DiscoveryRecord,v2_observed_at,discovery_occurrences,observed_at,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_section_id,document_sections,section_id,TEXT,1,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_expression_id,document_sections,expression_id,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_section_type,document_sections,section_type,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_heading,document_sections,heading,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_position,document_sections,position,INTEGER,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_parent_section_id,document_sections,parent_section_id,TEXT,0,True,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_source_url,document_sections,source_url,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
DocumentSection,v2_locator,document_sections,locator,TEXT,0,False,,curator-app/migrations/0001_review_v2.sql,prepared_v2_not_runtime_verified
PublicationState,v2_receipt_id,enrichment_adjudication_receipts,receipt_id,TEXT,1,True,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,enrichment_target_id,enrichment_adjudication_receipts,target_id,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,enrichment_input_sha256,enrichment_adjudication_receipts,input_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,enrichment_proposal_id,enrichment_adjudication_receipts,proposal_id,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,enrichment_payload_sha256,enrichment_adjudication_receipts,proposal_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,cile:sourceSnapshotSha256,enrichment_adjudication_receipts,source_snapshot_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,cile:referenceSnapshotSha256,enrichment_adjudication_receipts,reference_snapshot_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_receipt_id,enrichment_adjudication_receipts,calibration_id,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,cile:checklistSha256,enrichment_adjudication_receipts,checklist_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_manifest_sha256,enrichment_adjudication_receipts,manifest_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_repository,enrichment_adjudication_receipts,repository,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_pr_number,enrichment_adjudication_receipts,pr_number,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_reviewed_commit,enrichment_adjudication_receipts,reviewed_commit,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_human_login,enrichment_adjudication_receipts,human_login,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_human_review_id,enrichment_adjudication_receipts,human_review_id,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_approved_at,enrichment_adjudication_receipts,approved_at,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
PublicationState,v2_imported_at,enrichment_adjudication_receipts,imported_at,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_proposal_id,enrichment_analyses,proposal_id,TEXT,1,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_study_id,enrichment_analyses,study_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_analysis_id,enrichment_analyses,analysis_id,TEXT,2,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_payload_json,enrichment_analyses,payload_json,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_proposal_id,enrichment_analyses_order,proposal_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_analysis_id,enrichment_analyses_order,analysis_id,TEXT,2,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,v2_position,enrichment_analyses_order,position,INTEGER,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_proposal_id,enrichment_analysis_datasets,proposal_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_analysis_id,enrichment_analysis_datasets,analysis_id,TEXT,2,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,enrichment_dataset_id,enrichment_analysis_datasets,dataset_id,TEXT,3,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedAnalysis,v2_position,enrichment_analysis_datasets,position,INTEGER,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ClinicalContributionProposal,annotation_id,enrichment_annotation_classes,assertion_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ClinicalContributionProposal,annotation_id,enrichment_annotation_classes,annotation_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ClinicalContributionProposal,annotation_id,enrichment_annotation_classes,field_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ClinicalContributionProposal,extraction_category,enrichment_annotation_classes,category,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ClinicalContributionProposal,annotation_class_role,enrichment_annotation_classes,role,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,event_id,enrichment_annotation_events,event_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,ingress_external_id,enrichment_annotation_events,external_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,annotation_id,enrichment_annotation_events,annotation_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_supersedes_id,enrichment_annotation_events,previous_annotation_id,TEXT,0,True,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,annotation_event_kind,enrichment_annotation_events,event_kind,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_observed_at,enrichment_annotation_events,observed_at,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_id,enrichment_annotation_fields,field_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_section_id,enrichment_annotation_fields,section_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_field,enrichment_annotation_fields,field_name,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,extraction_value,enrichment_annotation_fields,value,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_position,enrichment_annotation_fields,position,INTEGER,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
PublicationState,ingress_external_id,enrichment_annotation_heads,external_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
PublicationState,annotation_id,enrichment_annotation_heads,annotation_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
PublicationState,annotation_visibility_state,enrichment_annotation_heads,state,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
PublicationState,v2_record_version,enrichment_annotation_heads,record_version,INTEGER,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
PublicationState,ingress_updated_at,enrichment_annotation_heads,updated_at,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_receipt_id,enrichment_annotation_receipts,receipt_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,annotation_id,enrichment_annotation_receipts,annotation_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_protocol_version,enrichment_annotation_receipts,transformation_version,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_content_sha256,enrichment_annotation_receipts,source_sha256,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_content_sha256,enrichment_annotation_receipts,parsed_sha256,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_content_sha256,enrichment_annotation_receipts,rebuilt_sha256,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_observed_at,enrichment_annotation_receipts,verified_at,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_section_id,enrichment_annotation_sections,section_id,TEXT,1,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_id,enrichment_annotation_sections,annotation_id,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_scope,enrichment_annotation_sections,scope,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_heading,enrichment_annotation_sections,group_label,TEXT,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_position,enrichment_annotation_sections,position,INTEGER,0,False,,curator-app/migrations/0008_annotation_archive.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_attempt_id,enrichment_attempts,attempt_id,TEXT,1,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_job_id,enrichment_attempts,job_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_run_id,enrichment_attempts,run_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_started_at,enrichment_attempts,started_at,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_finished_at,enrichment_attempts,finished_at,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_outcome,enrichment_attempts,outcome,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
EnrichmentAttempt,enrichment_error_code,enrichment_attempts,error_code,TEXT,0,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,cile:bibliography_id,enrichment_bibliography_snapshots,bibliography_id,TEXT,1,True,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:target_id,enrichment_bibliography_snapshots,target_id,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:input_sha256,enrichment_bibliography_snapshots,input_sha256,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:source_id,enrichment_bibliography_snapshots,source_id,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
